sample_id,text,function,stance,label,family_id,split,source,generator_version
SYN00125,"aku kadang menikmati pengalaman indrawi yang sedang berlangsung saat itu dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-04,train,synthetic,synthetic-cognitive-v2
SYN00126,kalau ditanya aku cenderung menangani masalah dengan memperhatikan benda di sekitar saat kuliah.,Se,support,Se:support,Se-12,train,synthetic,synthetic-cognitive-v2
SYN00127,"kalau ditanya aku kadang menyusun visi besar sebelum menentukan langkah berikutnya ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v2
SYN00128,"dalam keseharian saya kadang mencoba sudut pandang baru meski belum tentu praktis saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-04,train,synthetic,synthetic-cognitive-v2
SYN00129,aku cenderung menyusun sistem kerja yang bisa diukur dan dievaluasi saat menyelesaikan proyek.,Te,support,Te:support,Te-12,test,synthetic,synthetic-cognitive-v2
SYN00130,"aku kadang meneliti hubungan antarbagian sampai terasa konsisten ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-09,test,synthetic,synthetic-cognitive-v2
SYN00131,aku tidak terbiasa bersemangat membahas kemungkinan yang belum tentu terjadi ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-11,train,synthetic,synthetic-cognitive-v2
SYN00132,aku tidak terbiasa mencari pertentangan antar argumen sebelum menyimpulkan sesuatu dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-02,train,synthetic,synthetic-cognitive-v2
SYN00133,"dalam keseharian saya kadang membangun kerangka berpikir yang masuk akal bagi diri sendiri dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2
SYN00134,"dalam keseharian saya kadang mengingat dengan jelas bagaimana sesuatu biasa dilakukan ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-13,train,synthetic,synthetic-cognitive-v2
SYN00135,saya cenderung menguji ulang suatu teori dengan skenario yang berbeda ketika berdiskusi dalam kelompok.,Ti,support,Ti:support,Ti-15,train,synthetic,synthetic-cognitive-v2
SYN00136,"dalam keseharian saya kadang menautkan pengalaman baru dengan kesan yang pernah dirasakan ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-07,train,synthetic,synthetic-cognitive-v2
SYN00137,dalam keseharian saya tidak terbiasa menyesuaikan sikap demi menjaga keharmonisan bersama ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-14,train,synthetic,synthetic-cognitive-v2
SYN00138,dalam keseharian saya tidak terbiasa menentukan standar hasil yang jelas agar semua tahu tugasnya saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-06,train,synthetic,synthetic-cognitive-v2
SYN00139,kalau ditanya aku cenderung memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya saat menyelesaikan proyek.,Si,support,Si:support,Si-04,train,synthetic,synthetic-cognitive-v2
SYN00140,biasanya aku tidak terbiasa memperhatikan pola tersembunyi yang jarang disadari orang lain dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-09,train,synthetic,synthetic-cognitive-v2
SYN00141,"saya kadang menjaga integritas pribadi walau harus berbeda dari kebanyakan saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-15,validation,synthetic,synthetic-cognitive-v2
SYN00142,saya cenderung menghitung untung rugi secara nyata sebelum mengambil langkah dalam kegiatan komunitas.,Te,support,Te:support,Te-07,test,synthetic,synthetic-cognitive-v2
SYN00143,"saya kadang bersemangat membahas kemungkinan yang belum tentu terjadi ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-11,train,synthetic,synthetic-cognitive-v2
SYN00144,kalau ditanya aku cenderung menolak tindakan yang bertentangan dengan prinsip pribadi dalam kegiatan sehari hari.,Fi,support,Fi:support,Fi-02,train,synthetic,synthetic-cognitive-v2
SYN00145,"saya kadang memeriksa konsistensi logika sebelum menerima suatu penjelasan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-00,train,synthetic,synthetic-cognitive-v2
SYN00146,"kalau ditanya aku kadang menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-02,train,synthetic,synthetic-cognitive-v2
SYN00147,dalam keseharian saya tidak terbiasa membayangkan skenario masa depan berdasarkan tanda yang ada sekarang ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-10,train,synthetic,synthetic-cognitive-v2
SYN00148,aku tidak terbiasa memeriksa konsistensi logika sebelum menerima suatu penjelasan saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-00,train,synthetic,synthetic-cognitive-v2
SYN00149,"saya kadang memastikan tidak ada yang merasa dikesampingkan dari suatu keputusan bersama dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-07,train,synthetic,synthetic-cognitive-v2
SYN00150,dalam keseharian saya cenderung menetapkan target terukur dan membagi tugas agar efektif ketika berdiskusi dalam kelompok.,Te,support,Te:support,Te-00,validation,synthetic,synthetic-cognitive-v2
SYN00151,saya cenderung memakai pelajaran dari pengalaman lama agar kesalahan tak berulang ketika berdiskusi dalam kelompok.,Si,support,Si:support,Si-10,validation,synthetic,synthetic-cognitive-v2
SYN00152,tadi pagi aku sempat mampir ke warung membeli kopi ketika berdiskusi dalam kelompok. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-08,train,synthetic,synthetic-cognitive-v2
SYN00153,aku tidak terbiasa melihat celah untuk melakukan sesuatu dengan cara yang berbeda dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-14,train,synthetic,synthetic-cognitive-v2
SYN00154,"dalam keseharian saya kadang menyaring pilihan hingga tersisa satu arah yang paling logis saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-00,train,synthetic,synthetic-cognitive-v2
SYN00155,aku tidak terbiasa memakai indikator keberhasilan untuk mengevaluasi proses kerja dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-05,validation,synthetic,synthetic-cognitive-v2
SYN00156,aku tidak terbiasa menguji contoh pengecualian untuk mencari celah suatu penjelasan ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-06,train,synthetic,synthetic-cognitive-v2
SYN00157,kalau ditanya aku cenderung membuat urutan tindakan praktis untuk mencapai target proyek saat menghadapi persoalan baru.,Te,support,Te:support,Te-10,test,synthetic,synthetic-cognitive-v2
SYN00158,saya tidak terbiasa menyusun ulang logika suatu masalah dari awal dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-12,validation,synthetic,synthetic-cognitive-v2
SYN00159,aku cenderung menjaga komunikasi yang menghargai norma dan kebutuhan bersama ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-08,validation,synthetic,synthetic-cognitive-v2
SYN00160,aku cenderung merenungkan perasaan sendiri untuk memahami nilai yang terluka saat menyelesaikan proyek.,Fi,support,Fi:support,Fi-03,train,synthetic,synthetic-cognitive-v2
SYN00161,biasanya aku cenderung menolak berkompromi pada hal yang menyentuh prinsip inti ketika bekerja bersama teman.,Fi,support,Fi:support,Fi-13,test,synthetic,synthetic-cognitive-v2
SYN00162,saya cenderung merevisi rencana kerja setelah melihat capaian nyata di lapangan ketika bekerja bersama teman.,Te,support,Te:support,Te-08,train,synthetic,synthetic-cognitive-v2
SYN00163,"aku kadang mengingat detail kecil dari pengalaman lalu untuk memeriksa perubahan ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-02,validation,synthetic,synthetic-cognitive-v2
SYN00164,"dalam keseharian saya kadang menikmati pengalaman indrawi yang sedang berlangsung saat itu ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-04,train,synthetic,synthetic-cognitive-v2
SYN00165,jawabanku sangat tergantung situasi yang belum sempat kuceritakan dalam kegiatan komunitas. Tidak ada konteks tambahan.,unknown,unknown,unknown:unknown,unknown-03,train,synthetic,synthetic-cognitive-v2
SYN00166,saya cenderung mengubah langkah dengan cepat begitu situasi berubah saat menyelesaikan proyek.,Se,support,Se:support,Se-05,train,synthetic,synthetic-cognitive-v2
SYN00167,aku tidak terbiasa menyatukan potongan informasi menjadi satu pemahaman utuh saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-03,train,synthetic,synthetic-cognitive-v2
SYN00168,saya cenderung mengajak orang yang tersisih agar merasa dilibatkan kembali saat kuliah.,Fe,support,Fe:support,Fe-06,train,synthetic,synthetic-cognitive-v2
SYN00169,saya tidak terbiasa menguji contoh pengecualian untuk mencari celah suatu penjelasan ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-06,train,synthetic,synthetic-cognitive-v2
SYN00170,biasanya aku cenderung mencari inti persoalan di balik permukaan yang terlihat rumit ketika bekerja bersama teman.,Ni,support,Ni:support,Ni-13,test,synthetic,synthetic-cognitive-v2
SYN00171,"kalau ditanya aku kadang memeriksa kondisi nyata daripada hanya membayangkannya dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-06,validation,synthetic,synthetic-cognitive-v2
SYN00172,"biasanya aku kadang menganalisis prinsip dasar meski belum ada manfaat praktis ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-04,train,synthetic,synthetic-cognitive-v2
SYN00173,"saya kadang memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-04,test,synthetic,synthetic-cognitive-v2
SYN00174,kalau ditanya aku cenderung membantu meredakan konflik agar semua pihak bisa berdialog saat menyelesaikan proyek.,Fe,support,Fe:support,Fe-02,train,synthetic,synthetic-cognitive-v2
SYN00175,"aku kadang melihat bukti hasil konkret dulu sebelum menetapkan cara kerja ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-01,test,synthetic,synthetic-cognitive-v2
SYN00176,aku tidak terbiasa mendorong penyelesaian tugas dengan cara yang paling efisien ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-13,train,synthetic,synthetic-cognitive-v2
SYN00177,kalau ditanya aku tidak terbiasa menghitung untung rugi secara nyata sebelum mengambil langkah dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-07,validation,synthetic,synthetic-cognitive-v2
SYN00178,aku cenderung mengajak orang yang tersisih agar merasa dilibatkan kembali saat menghadapi persoalan baru.,Fe,support,Fe:support,Fe-06,test,synthetic,synthetic-cognitive-v2
SYN00179,"saya kadang mencocokkan keadaan hari ini dengan catatan dalam ingatan dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-03,train,synthetic,synthetic-cognitive-v2
SYN00180,"dalam keseharian saya kadang membangun kerangka berpikir yang masuk akal bagi diri sendiri saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,validation,synthetic,synthetic-cognitive-v2
SYN00181,saya tidak terbiasa mempertemukan kepentingan yang berselisih tanpa mempermalukan siapa pun saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-10,validation,synthetic,synthetic-cognitive-v2
SYN00182,aku tidak terbiasa mendalami satu gagasan berulang kali sampai maknanya jelas ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-08,train,synthetic,synthetic-cognitive-v2
SYN00183,biasanya aku tidak terbiasa melihat celah untuk melakukan sesuatu dengan cara yang berbeda saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-14,train,synthetic,synthetic-cognitive-v2
SYN00184,saya tidak terbiasa melihat bukti hasil konkret dulu sebelum menetapkan cara kerja ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-01,train,synthetic,synthetic-cognitive-v2
SYN00185,dalam keseharian saya cenderung tertarik mengeksplorasi ide baru walau belum ada rencana pasti dalam kegiatan sehari hari.,Ne,support,Ne:support,Ne-13,train,synthetic,synthetic-cognitive-v2
SYN00186,aku tidak terbiasa memperhatikan konsistensi antara apa yang terjadi kini dan dulu ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-14,train,synthetic,synthetic-cognitive-v2
SYN00187,"biasanya aku kadang merevisi rencana kerja setelah melihat capaian nyata di lapangan dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-08,train,synthetic,synthetic-cognitive-v2
SYN00188,"biasanya aku kadang membandingkan situasi sekarang dengan pengalaman serupa sebelumnya ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-00,validation,synthetic,synthetic-cognitive-v2
SYN00189,kalau ditanya aku cenderung menyesuaikan gerakan berdasarkan apa yang terlihat langsung dalam kegiatan sehari hari.,Se,support,Se:support,Se-07,train,synthetic,synthetic-cognitive-v2
SYN00190,biasanya aku cenderung menjaga keaslian diri daripada mengikuti harapan orang lain ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN00191,biasanya aku tidak terbiasa melompat dari satu ide ke ide lain saat berdiskusi dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-00,validation,synthetic,synthetic-cognitive-v2
SYN00192,tidak ada alasan khusus yang bisa aku jelaskan untuk itu ketika mengerjakan tugas. Tidak ada konteks tambahan.,unknown,unknown,unknown:unknown,unknown-02,train,synthetic,synthetic-cognitive-v2
SYN00193,"aku kadang menyesuaikan gerakan berdasarkan apa yang terlihat langsung ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-07,test,synthetic,synthetic-cognitive-v2
SYN00194,saya cenderung peka terhadap mood orang di sekitar demi menjaga kedekatan ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-03,test,synthetic,synthetic-cognitive-v2
SYN00195,"dalam keseharian saya tidak terbiasa menilai proses berdasarkan data, bukan sekadar perasaan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.",Te,oppose,Te:oppose,Te-15,train,synthetic,synthetic-cognitive-v2
SYN00196,aku cenderung memperhatikan kebutuhan emosional orang lain sebelum bertindak saat menghadapi persoalan baru.,Fe,support,Fe:support,Fe-15,train,synthetic,synthetic-cognitive-v2
SYN00197,"dalam keseharian saya kadang merenungkan perasaan sendiri untuk memahami nilai yang terluka ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-03,train,synthetic,synthetic-cognitive-v2
SYN00198,"aku kadang memikirkan dulu perasaan orang banyak sebelum memutuskan sesuatu bersama saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-00,test,synthetic,synthetic-cognitive-v2
SYN00199,saya cenderung memperhatikan perbedaan kecil karena masih ingat kondisi sebelumnya saat menghadapi persoalan baru.,Si,support,Si:support,Si-04,train,synthetic,synthetic-cognitive-v2
SYN00200,saya cenderung menjaga integritas pribadi walau harus berbeda dari kebanyakan saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-15,train,synthetic,synthetic-cognitive-v2
SYN00201,biasanya aku tidak terbiasa menguji contoh pengecualian untuk mencari celah suatu penjelasan ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-06,test,synthetic,synthetic-cognitive-v2
SYN00202,dalam keseharian saya tidak terbiasa senang terlibat langsung dalam aktivitas fisik yang nyata ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-14,train,synthetic,synthetic-cognitive-v2
SYN00203,biasanya aku cenderung peka terhadap mood orang di sekitar demi menjaga kedekatan saat menyelesaikan proyek.,Fe,support,Fe:support,Fe-03,validation,synthetic,synthetic-cognitive-v2
SYN00204,"kalau ditanya aku kadang menguji ulang suatu teori dengan skenario yang berbeda ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-15,train,synthetic,synthetic-cognitive-v2
SYN00205,dalam keseharian saya tidak terbiasa memeriksa kondisi nyata daripada hanya membayangkannya ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-06,train,synthetic,synthetic-cognitive-v2
SYN00206,tidak ada alasan khusus yang bisa aku jelaskan untuk itu saat menghadapi persoalan baru. Begitu yang kurasakan.,unknown,unknown,unknown:unknown,unknown-02,train,synthetic,synthetic-cognitive-v2
SYN00207,dalam keseharian saya cenderung mengingat urutan kejadian sebelumnya saat menghadapi hal serupa saat menyelesaikan proyek.,Si,support,Si:support,Si-09,validation,synthetic,synthetic-cognitive-v2
SYN00208,aku cenderung mempertanyakan aturan yang alasannya belum benar benar dipahami dalam kegiatan sehari hari.,Ti,support,Ti:support,Ti-08,test,synthetic,synthetic-cognitive-v2
